AcctNum,Name,Type,TypeDesc,Addr1,Addr2,City,State,Zip,County,Phone,ChrNameLast,ChrNameFirst,ChrNameMiddle,TrsNameLast,TrsNameFirst,TrsNameMiddle
64555,More Jobs And Better Schools For Florida,PAC,Political Committee,"526 East Park Ave., Suite 100",,Tallahassee,FL,32301,Leon,8505666203,Doster,Russell,,Elliott,Sam,
79005,Morse Life Good Government PAC,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,32308,Palm Beach,8508771099,Myers,Keith,,Heitmeyer,Rich,
60909,Mortgage Bankers of Florida Political Action Committee,PAC,Political Committee,Post Office Box 10448,,Tallahassee,FL,32302,Orange,8508946602,Moore,Debbie,,Moore,Debbie,
89403,Move Miami Forward-Pa'lante Miami,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137330070,Blackburn,Madalyn,,Brill,Jonathan,
88537,Movement Voter PAC FL,PAC,Political Committee,Post Office Box 1719,,Northampton,MA,1061,,4132199438,Dunning,Robbie,,Flajnik,John,
88671,Moving Deerfield Forward,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,Matthews,Nicholas,,Blank,Jason,B.
84011,Moving Families Forward,PAC,Political Committee,2484 Primrose Place,,Oakland Park,FL,33309,Broward,8137677656,Matthews,Nicholas,,Matthews,Nicholas,
89545,Moving Florida Forward,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
84281,Moving Forward Together,PAC,Political Committee,6619 South Dixie Hwy #148,,Miami,FL,33143,Miami-Dade,9545947897,Mccarthy,Rolinda,,Maggiolo,Gloria,
88696,Moving Hillsborough Forward,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,Williams,S.
89470,Moving Orlando Ahead,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Chapin,Roger,,Fenner,Noreen,
70514,Moving Pinellas Forward,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
61004,Municipal Electric PAC,PAC,Political Committee,Post Office Box 10114,,Tallahassee,FL,32302,Leon,8502243314,Guillen,Tony,,Zubaly,Amy,
60686,NABIP Florida PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Hepscher,William,,Major-Bell,Vicky,A.
61061,"NACM-ICPC PAC, INC.",PAC,Political Committee,Post Office Box 22827,,Tampa,FL,33622,Palm Beach,8003296226,Marino,Lori,A,Bodoh,Joy,
60992,NAIOP of Florida- Political Committee,PAC,Political Committee,"301 E. Pine Street, Suite 1400",,Orlando,FL,32801,Hillsborough,4078438880,Carmody,Chris,,Joseph,Bryan,
84692,NAKPC,PAC,Political Committee,113 East College Avenue,Suite #203,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
60607,"National Association of Insurance and Financial Advisors-Florida, PC",PAC,Political Committee,NAIFA-FL PC,Post Office Box 11247,Tallahassee,FL,32302,Leon,8504221701,Chalom,Joseph,,Tiralosi,Mark,
4001,National Federation of Independent Business Florida Political Action Committee,PAC,Political Committee,555 12th St NW,Suite 1001,Washington,DC,20004,Leon,2025549000,Kates,Larry,,Simpson,Dawn,
89234,National Rifle Association Political Victory Fund,PAC,Political Committee,11250 Waples Mill Road,,Fairfax,VA,22030,,7032671152,Commerford,John,,Funderburk,Zac,
88951,Natural Healing,PAC,Political Committee,"25 SE 2nd Ave, Ste 550 #786",,Miami,FL,33131,Miami-Dade,7869104291,Perdomo,Luis,,Perdomo,Luis,
60604,Nature Coast Conservative Coalition PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Dean Jr.,Charles,S.,Ramba,David,E.
89333,Neighborhoods First,PAC,Political Committee,701 S. Howard Avenue #106-813,,Tampa,FL,33606,Hillsborough,8137330070,Brill,Jonathan,,Brill,Jonathan,
88544,Neighborhoods Matter,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Wolf,Jennifer,Rebecca,Jodoin,Jamie,C.
89040,Neighbors for a Better Apopka,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Moran,Daniel,,Fenner,Noreen,A.
85941,Neighbors for a Sensible Orange County,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Leary,Steve,,Fenner,Noreen,A
89426,Neighbors for Florida's Prosperity And Progress,PAC,Political Committee,8983 Okeechobee Boulevard,Suite 202,West Palm Beach,FL,33411,Palm Beach,5616146394,Williams,Calvin,,Williams,Calvin,
75180,Nelson Mullins Riley & Scarborough Florida State/Local Political Committee,PAC,Political Committee,PO Box 11070,,Columbia,SC,29211,,8643732300,McCall,Crystal,C.,Webb,Douglas,M.
84768,New Conservative Leadership,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Miami-Dade,8504041000,Garcia-Roves,Jacqueline,,Fenner,Noreen,A.
90643,New Day Tampa,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137330070,Wood,Ken,,Brill,Jonathan,
64735,New Direction Florida,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
84434,New Florida,PAC,Political Committee,Post Office Box 555454,,Orlando,FL,32855,Citrus,4072855730,McCurdy,Travaris,,Miles,Warren,
73572,New Florida Vision PAC,PAC,Political Committee,"10800 Biscayne Blvd., Ste 900",,Miami,FL,33161,Miami-Dade,3057540118,Bullard,Dwight,,Simmons,Victricia,
88660,New Future Leaders Florida,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
93190,New Gen Leaders PAC,PAC,Political Committee,"701 S. Howard Ave, #106-813",,Tampa,FL,33606,Hillsborough,8137330070,Cox,Marsha,,Brill,Jonathan,
70363,New Leadership for Florida,PAC,Political Committee,1742 W Flagler Street,,Miami,FL,33135,Miami-Dade,7867624990,Ulvert,Christian,,Kuhn,Maria,
89251,New Leadership for Miami,PAC,Political Committee,c/o Gloria Maggiolo,6619 S. Dixie Highway No 148,Miami,FL,33143,Miami-Dade,3056472666,Salman,Javier,,Maggiolo,Gloria,
61043,New Leadership Network PC,PAC,Political Committee,2665 S. Bayshore Dr Suite 1103,,Miami,FL,33133,Miami-Dade,3054446102,Lopez,Jorge,Luis,Rodriguez,Rodolfo,
78980,New Opportunity Florida,PAC,Political Committee,401 E Las Olas Blvd,"Suite 130, #796",Fort Lauderdale,FL,33301,Leon,9548299947,Pizzo,Jason,,Francis,Kayla,
90615,New Vision for Our Courts,PAC,Political Committee,"2100 Salzedo Street, Suite 200",,Coral Gables,FL,33134,Miami-Dade,3054386528,Tapia,Damian,,Fiore,Anthony,
60978,"NextEra Energy, Inc. Political Action Committee - FL",PAC,Political Committee,700 Universe Boulevard,,Juno Beach,FL,33408,Palm Beach,5613045104,Castaneda,Stephanie,,Marcum,Joshua,
89295,NextGen Hialeah,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8502120226,Marrero,William,,Fenner,Noreen,A.
60863,NFOPAPE Political Action Committee,PAC,Political Committee,1700 NW 66th Avenue,Suite 100,Fort Lauderdale,FL,33313,Broward,9547977575,Reynolds,Daniel,,Bailey,Willie,
74696,No More Socialism,PAC,Political Committee,PO Box 140702,,Coral Gables,FL,33114,Miami-Dade,3056000095,Garcia,Ileana,,Millner,Michael,
60691,North Central Florida Central Labor Council,PAC,Political Committee,235 S Main St.,#206,Gainesville,FL,32601,Alachua,,Mathis,Lanny,,Dempsey,Brian,
88825,North Central Florida for Law and Order,PAC,Political Committee,Post Office Box 357536,,Gainesville,FL,32635,Alachua,3868822765,Burnette,Matthew,,Burnette,Matthew,
78906,North East Florida Medical Political Action Committee,PAC,Political Committee,4150 Belfort Road #551538,,Jacksonville,FL,32216,Duval,9043556561,Formoso,Ferdinand,,Thimann,Daniel,
61019,North Florida Citizens for Justice,PAC,Political Committee,218 South Monroe Street,,Tallahassee,FL,32301,Leon,8502249403,Rafferty,Troy,,Gustafson Jr.,James,W.
84446,North Florida Families PAC,PAC,Political Committee,2020 West Pensacola Street,Suite 210-202,Tallahassee,FL,32304,Leon,8503224042,Morgan,Jennifer,,Jones-Haynes,Remera,
80756,North Florida Patriots,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
81178,North Florida Victory,PAC,Political Committee,Post Office Box 362,,Tallahassee,FL,32302,Leon,8502128836,Beck-Jones,Juanda,,Hays,Kenneth,M.
60752,Northeast Florida Chamber Alliance,PAC,Political Committee,Post Office Box 11309,,Tallahassee,FL,32302,Leon,8505211200,Wilson,Mark,,DeWitt,Parker,
61041,Northeast Florida Committee for Economic Growth,PAC,Political Committee,4932 Sunbeam Road,,Jacksonville,FL,32257,Duval,9047254355,Hart,Curtis,,Matovina,Gregory,E.
60835,Northeast Florida Public Employees Local 630 PAC,PAC,Political Committee,"4161 Carmichael Ave, Suite 115",,Jacksonville,FL,32207,Duval,9047578444,Burris,Benjamin,,Burris,Benjamin,
79943,Northeast Florida Values,PAC,Political Committee,115 East Park Avenue,Suite 1,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
60506,Northern Palm Beach County Political Action Committee,PAC,Political Committee,"5520 PGA Boulevard, Suite 200",,Palm Beach Gardens,FL,33418,Palm Beach,5617467111,Armstrong,Chip,,Bauer,Mike,
60753,Northwest Florida Chamber Alliance,PAC,Political Committee,Post Office Box 11309,,Tallahassee,FL,32302,Leon,8505211200,Walker,Frank,,DeWitt,Parker,
45005,Northwest Florida NAIOP PAC,PAC,Political Committee,Post Office Box 841,,Pensacola,FL,32591,Escambia,8504807332,Fry,Megan,,Thrower,Karen,
69489,Northwest Florida Resource Fund,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Leon,8133357472,Gainer,George,,Jodoin,Jamie,C.
60565,NOW PAC of Florida NOW,PAC,Political Committee,6616 Crenshaw Drive,,Orlando,FL,32835,Marion,4072346408,Deland,Debbie,,Southard,Suzanne,
89412,Oak Strong,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Bradley,Rob,,Jones,William,S.
89509,OccMed Florida PAC,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
4210,Ocean Reef PAC,PAC,Political Committee,"24 Dockside Lane, #505",,Key Largo,FL,330370000,Monroe,3053673067,Holmes,Teresa,J.,Tirado,Pablo,
60787,Okaloosa-TIGER (Together in Government and Education Reform),PAC,Political Committee,348 Valparaiso Parkway,,Valparaiso,FL,32580,Okaloosa,8506785940,Phillips,Lora,,Dingess,Michael,
80114,On Your Side,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
89104,One Fort Lauderdale,PAC,Political Committee,1742 West Flagler Street,,Miami,FL,33135,Miami-Dade,7897624990,Ulvert,Christian,,Kuhn,Maria,
74266,One Penny Too Many,PAC,Political Committee,1375 Jackson Street,Suite 202,Fort Myers,FL,33901,Lee,8504041000,Miller,Terry,,Fenner,Noreen,
89983,One Tamarac,PAC,Political Committee,7154 North University Drive,,Tamarac,FL,33321,Broward,9297681030,Hearn,Shomari,,Hearn,Shomari,
84365,One Voice Florida,PAC,Political Committee,8189 NW 14th Place,,Miami,FL,33147,Broward,3052976615,Brant-Wilson,Valerie,,,,
74853,Onward Florida,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
83658,OPAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Newstreet,John,,Fenner,Noreen,A.
88523,Open Access and Formats,PAC,Political Committee,1256 Vinetree Drive,,Brandon,FL,33510,Hillsborough,8139721141,Homan,M,Douglas,Sweeney,Sherry,
61289,Opticians for Better Vision,PAC,Political Committee,PO Box 1296,,Crawfordville,FL,32326,Hillsborough,8502012622,Pierce,Laura,,Pace,Damarys,
85062,Optometry PAC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8508774697,Levin,Michelle,,Langley,Sarah,
60988,Orange County Association of School Administrators PC,PAC,Political Committee,119 South Monroe Street,Suite 202,Tallahassee,FL,32301,Leon,8507014797,Clark,Robert,J.,Mixon,Juhan,
69992,Orange County Citizens for Smart Growth,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
89625,Orange County Community First,PAC,Political Committee,Post Office Box 560362,,Orlando,FL,32856,Orange,4079133579,Ruiz,Rafiq,Rao,Rao--Ruiz,Rafiq,
60572,Orange County Farm Bureau Political Action Committee,PAC,Political Committee,Post Office Box 1329,,Christmas,FL,32709,Orange,4076377737,Markle,Kathrein,,Stotler,Amy,
61541,Orange County FIREPAC,PAC,Political Committee,6969 Venture Circle,,Orlando,FL,32807,Orange,4073892057,Perez,Andre,,Sweeney,Laurita,
60696,Orange County Fund for Children and Public Education,PAC,Political Committee,1020 Webster Avenue,,Orlando,FL,32804,Orange,4072980756,Royal,Ladara,,Modesto,Ashley,
60943,Orange Lake Resort Alliance,PAC,Political Committee,9271 S. John Young Pkwy,,Orlando,FL,32819,Osceola,4073956729,Wilson Jr,Spence,,Dixon,Sonya,
74124,Orlando PAC,PAC,Political Committee,2910 Kerry Forest Parkway,D4-324,Tallahassee,FL,32309,Leon,8505663905,Watson,Screven,,Watson,Sabrena,
83621,Osceola Action Committee,PAC,Political Committee,Post office Box 700012,,St. Cloud,FL,34770,Osceola,4075088500,Hernandez,Nelly,,Fetzer,Jeremy,
84707,Osceola Safe Community,PAC,Political Committee,PO Box 700012,,Saint Cloud,FL,34770,Osceola,4073615030,Fetzer,Jeremy,,Fetzer,Jeremy,
88545,Our Atlantic Beach,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Young,Don,,Watkins,Nancy,H.
88719,Our Blue Democracy Action PAC,PAC,Political Committee,1563 Capital Circle Southeast,Unit 44,Tallahassee,FL,32301,Leon,8502207853,Joseph,Malucci,,Joseph,Malucci,
61068,Our Florida Elders Count,PAC,Political Committee,307 West Park Avenue,Suite 100,Tallahassee,FL,32301,Leon,8502243907,Biegasiewicz,Kim,,Mitchell,Joe,
89709,Our Shared Vision,PAC,Political Committee,4914 Southwest 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Roos,Hector,,Miranda,Jeannine,Riesco
83692,Our Vote Our Voice PAC,PAC,Political Committee,4081 LB Mcleod Road,Suite C,Orlando,FL,32811,Orange,4079013749,Lightsey,Raven,,Hill,Jeronda,
60616,"Outside-Inside PAC Fund, Consolidated Local Union #177",PAC,Political Committee,966 Liberty Street,,Jacksonville,FL,32206,Duval,9046080378,Mullis,Ross,,Urban,Dennis,
60497,P.C. IUOE 487 FL,PAC,Political Committee,1425 NW 36 Street,,Miami,FL,33142,Miami-Dade,3056343419,Schaunaman,Mark,,Singer,Scott,
89379,PA Political Action Committee,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Hillsborough,8137330070,Bradley,Ryan,,Brill,Jonathan,
84453,Palm and Pine PC,PAC,Political Committee,"1722 NW 80th Blvd, Suite 90",,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S,Jones,William,S.
64833,Palm Bay Professional Firefighters PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Brevard,8507277087,Ramba,David,E.,Ramba,David,E.
61105,Palm Beach County Classroom Teachers' Association Political Committee,PAC,Political Committee,715 Spencer Drive,,West Palm Beach,FL,33409,Palm Beach,5612549123,Seleski,Cheyne,,Kerr,Adina,
30278,Palm Beach County PBA Justice PAC,PAC,Political Committee,2100 North Florida Mango Road,,West Palm Beach,FL,334090000,Palm Beach,5616893745,Kazanjian,John,,Deen,Meer,
19934,Palm Beach County Police Benevolent Assc. P.C . & Issues Fund,PAC,Political Committee,2100 North Florida Mango Road,,West Palm Beach,FL,334090000,Palm Beach,5616893745,Kazanjian,John,,Deen,Meer,
60486,Palm Beach Farm PAC,PAC,Political Committee,3019 State Road 15,,Belle Glade,FL,33430,Palm Beach,5619960343,Sodders,Mark,,Soucy,Lance,
89657,Palm Beach Neighbors PAC,PAC,Political Committee,Post Office Box 2140,,Palm Beach,FL,33480,Palm Beach,5616899787,Moran,Tim,,Marcus,Jeff,
79121,Palm Beach Patriots,PAC,Political Committee,Post Office Box 2096,,Palm Beach,FL,33480,Martin,5615737831,Rojas,Candace,A.,Aktas,Erin,
70317,Palm Beach Prosperity Fund,PAC,Political Committee,P.O. Box 10205,,Tallahassee,FL,32302,Leon,8504430243,Roth,Rick,,Zubaly,Mark,
64745,Panhandle Prosperity,PAC,Political Committee,Post Office Box 11192,,Tallahassee,FL,32302,Leon,8505666203,Doster,Russell,S.,Elliott,Sam,
83989,Parental Rights PC,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Millner,Michael,,Millner,Debbie,
83456,Parents and Educators Endorsing Public Schools,PAC,Political Committee,14842 Bonnybridge Drive,#316,Orlando,FL,32826,Orange,1407718992,Gallo,Angie,,Banko,Khanh-Lien,R.
80527,Parents First PC,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,Choate,Chad,,White,Wendy,
79731,Parents for Accountability in Education,PAC,Political Committee,1375 Jackson Street #202,,Fort Myers,FL,33901,Lee,2399802224,Miller,Terry,,Fenner,Noreen,
85676,Parents For Common Sense PC,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,Kendust,Rick,,White,Wendy,
61310,PASCO PAC,PAC,Political Committee,33819 Americana Avenue,,Dade City,FL,33525,Leon,8504041000,Maggard,Randy,,Fenner,Noreen,A.
88946,Pathfinders Florida,PAC,Political Committee,152 Coquina Bay Drive,,St. Petersburg,FL,33705,Pinellas,7274792871,Rowles,Jonathan,,,,
60657,Pathology-PAC (FSP-PAC),PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Collier,8504041000,Giffler,Ronald,,Fenner,Noreen,A.
89008,Pathway to Prosperity,PAC,Political Committee,"1648 Taylor Road, PMB 144",,Port Orange,FL,32128,Volusia,3868782411,Johansson,Michael,,Fenner,Noreen,A.
88743,Patriot's PAC,PAC,Political Committee,1107 Mangrove RD,,Venice,FL,34293,Sarasota,9415002920,Wedin,Randall,E.,Lamping,Regina,V.
90711,Patriots for Life Fund,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
61051,PCTA-PESPA Fund for Children and Schools,PAC,Political Committee,650 Seminole Boulevard,,Largo,FL,33770,Pinellas,7275856518,Bryant,Thomas,Lee,Gressle,Mary,M
83819,Peggy for the People,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Millner,Michael,,Millner,Debbie,
79190,People Above Politics,PAC,Political Committee,"2100 Salzedo Street, Suite 200",,Coral Gables,FL,33134,Miami-Dade,3054386528,Cabrera,Demi,Busatta,Fiore,Anthony,
88612,People First Leadership PC,PAC,Political Committee,2800 South Adams Street,Unit 5651,Tallahassee,FL,32314,Leon,8506613941,Green,Shelby,,Green,Shelby,
69843,People for Accountable Government,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Garcia,Rene,,Riesco,Jose,A.
85864,People for Arts and Culture Sarasota,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Clermont,Dan,,Shugar,Ronnie,
73946,People for Coastal Common Sense,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Millner,Michael,,Millner,Michael,
90713,People for Honor Project,PAC,Political Committee,3551 South Blair Stone Road,Suite 105 #50,Tallahassee,FL,32301,Leon,4485005958,Wilson,Nicholas,,Wilson,Nicholas,
84081,People For Less Government,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Rodriguez,Luis,M.,Riesco,Jose,A
90710,People for Pompano,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
79706,People for Progress,PAC,Political Committee,6500 Cow Pen Road,Suite 202,Miami Lakes,FL,33014,Miami-Dade,3055588964,Aguiar,Alberto,M,Aguiar,Alberto,M
78950,People Over Politics - Florida,PAC,Political Committee,14051 Islamorada Drive,,Orlando,FL,32837,Orange,4073615030,Fetzer,Jeremy,,Fetzer,Jeremy,
64200,People's Trust PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Doll,Diane,L.,Fenner,Noreen,A.
50722,Personhood Florida,PAC,Political Committee,PO Box 493000,,Leesburg,FL,34749,St. Lucie,7728737187,Rogers,John,C.,Hataway,Kitti,
60656,PEST-PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Duval,8504041000,Graham,Suzanne,,Brantley,Sean,
60851,PetroPAC,PAC,Political Committee,Post Office Box 13543,,Tallahassee,FL,32317,Leon,8508775178,Howell,Jared,C.,Rooney,Charles,E.
69924,Pharmacists for Improved Health Care Outcomes- FSHP PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Baldwin,Kathleen,,Fenner,Noreen,A.
60952,Physicians for Emergency Care,PAC,Political Committee,400 N Wymore Rd,,Winter Park,FL,32789,Orange,4072817396,Buchanan,Blake,,Keahey,Melissa,
64171,Physicians Society of Central Florida Political Action Committee,PAC,Political Committee,522 S Hunt Club Blvd #412,,Apopka,FL,32703,Orange,8442347800,Sheela,Harinath,,Cobbe,Fraser,
89182,"Pinellas Coalition for Public Schools, Inc.",PAC,Political Committee,650 Seminole Boulevard,,Largo,FL,33770,Pinellas,7275856518,Bryant,Thomas,Lee,Gressle,Mary,
34204,Pinellas County Chiropractic Society Political Action Comte.,PAC,Political Committee,Post Office Box 1287,,Tarpon Springs,FL,34688,Pinellas,7279437354,Langheier,Cris,E.,Hughes,Thomas,E.
79338,Pinellas County Young Democrats,PAC,Political Committee,3680 46th,Apt 331,St Petersburg,FL,33711,Pinellas,7276859719,Lawson,Blaine,,Thurlow,George,
45461,Pinellas Stonewall PAC,PAC,Political Committee,2250 1st Avenue North,,Saint Petersburg,FL,33713,Pinellas,7272789062,Boylan,Rick,,Carp,Joe,
88721,Pink America PAC,PAC,Political Committee,10175 Fortune Parkway,Unit 1103-163,Jacksonville,FL,32256,Broward,9545938826,Rose,Amy,,Rose,Amy,
89533,PinPoint Results Political Committee,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Maine,Jason,,Fenner,Noreen,A.
60967,Plumbers & Pipefitters Local 123 PAC Fund,PAC,Political Committee,3601 North McIntosh Road,,Dover,FL,33527,Hillsborough,8136360123,Cranker,Richard,,O'Berry-Boatright,Karla,
88656,Pocotopaug 1915,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Berfield,Kimberly,,Watkins,Nancy,H.
60586,Polk County FarmPAC,PAC,Political Committee,1350 E. Main St. Bldg. A Ste.4,PO Box 838,Bartow,FL,33881,Polk,8635330561,Story,Kyle,R.,Myers III,C.B.,
84720,Polk County Firefighters PAC,PAC,Political Committee,317 Oak Landing Drive,,Mulberry,FL,33860,Polk,8635591178,Walsh,Derek,,Holland,Chris,
60908,Polk Education Association PAC,PAC,Political Committee,730 East Davidson Street,,Bartow,FL,33830,Polk,8635330908,Cameron,Susan,,Nickell,Kat,
78865,Polk Jobs for Everyone,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Malott,Sean,,Ramba,David,E.
64988,Pompano Fire PAC PC,PAC,Political Committee,4230 NW 2nd Ct,,Deerfield Beach,FL,33442,Leon,9546502255,Weidman,Neil,,Morosini,Fred,
89271,Ponte Vedra Democratic Club,PAC,Political Committee,Post Office Box 7,,Ponte Vedra Beach,FL,32082,St. Johns,9043953307,Atkinson,Laura,V,Kary,Susan,E
61163,Pool Industry Political Action Committee,PAC,Political Committee,2555 Porter Lake Drive,Suite 106,Sarasota,FL,34240,Sarasota,9419529293,Moser,Michelle,,Knight,Misty,
34157,"Port Everglades Association PAC, Inc.",PAC,Political Committee,"1850 Eller Drive, Suite 405",,Ft. Lauderdale,FL,333160000,Broward,9544632801,Baer,Lori,,Baer,Lori,
89831,Posterity PAC,PAC,Political Committee,Post Office Box 1543,,Miami Beach,FL,33119,Miami-Dade,3054075842,Olsen,Brendan,,Olsen,Brendan,
4862,"Preferred Materials, Inc. PAC",PAC,Political Committee,1615 L St NW,Suite 400,Washington,DC,,,2028025937,Laing,Kenneth,,Laing,Kenneth,
79299,Prescription for Florida's Prosperity,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Abbott,Shane,,Fenner,Noreen,
89822,Preserve Florida PC,PAC,Political Committee,133 Harbor Drive South,,Venice,FL,34285,Sarasota,9414887794,Dilmore,James,,Robinson,Eric,
84736,"Preserve, Protect, and Defend",PAC,Political Committee,5335 NW 87th Ave Ste C109,"Attention Ed Vidal, Box 278",Doral,FL,33178,Miami-Dade,7137256169,Vidal,Eduardo,,Williams,Sean,
79717,Preserving Florida's Freedom,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
74976,Preserving Freedom,PAC,Political Committee,115 East Park Avenue,Suite 1,Tallahassee,FL,32301,Leon,3522755004,Jones,Williams,S.,Jones,William,S.
69455,Principled Leaders for Florida,PAC,Political Committee,7555 20th Street,,Vero Beach,FL,32966,Indian River,7725690000,Grall,Erin,,Fenner,Noreen,A.
60413,Principled Leadership for Florida PC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,,8505674878,Herron,Mark,,Herron,Mark,
78955,Principled Moral Conservatism,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Rizo,Alex,,Riesco,Jose,A.
84051,Pro Choice Florida Political Action Committee,PAC,Political Committee,Post Office Box 62422,,Fort Myers,FL,33906,Lee,2393515574,Banyai,Cindy,,Ault,Mellissa,
83727,Problem Solving PAC,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Broward,9547670300,Rosenstein,Jared,,Blank,Jason,B.
69759,"Professional Firefighters of Miramar, IAFF, Local 2820 PAC",PAC,Political Committee,14359 Miramar Parkway #482,,Miramar,FL,33027,Broward,9546687841,Zelaya,Frank,,Dodge,Erik,
89932,Progress for Pasco,PAC,Political Committee,2016 East Jefferson Street,,Orlando,FL,32803,Orange,7573109469,Hottenstein,Scott,,Hottenstein,Scott,
74496,Progress Fort Lauderdale,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H.,Blank,Jason,B.
79617,Progressive Youth PC,PAC,Political Committee,1212 East Paris Street,,Tampa,FL,33604,Hillsborough,3212775115,Fox,John,T.,Fox,John,T.
74101,Progressives,PAC,Political Committee,115 East Park Avenue,Suite 1,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
